study_hours,attendance,participation,extra_curricular,sleep_hours,stress_level,motivation_score,parent_education,previous_gpa,assignment_completion,grade
5.5,83.8,7.5,1.0,5.2,2.1,6.7,1,7.45,91.1,C
17.5,75.0,8.6,3.5,5.8,9.0,4.4,3,8.18,91.1,C
16.5,79.5,2.7,1.2,7.4,8.3,1.4,3,9.5,95.7,C
9.6,96.6,0.8,2.8,6.5,6.4,7.6,0,6.3,99.5,C
5.5,79.6,9.5,6.3,7.3,6.7,3.0,0,5.98,84.5,C
13.0,86.2,4.7,3.0,6.3,4.6,5.5,2,7.32,59.4,B
12.4,73.8,9.8,0.1,5.4,2.3,6.5,2,7.05,53.9,C
23.0,78.0,0.1,0.0,6.9,8.7,3.3,0,7.12,51.8,C
22.0,75.9,5.7,0.3,5.7,5.0,1.4,3,5.93,70.0,B
12.5,100.0,8.3,4.0,7.6,3.2,7.1,1,5.75,47.1,C
15.5,68.6,1.7,0.6,6.7,9.8,6.9,3,5.5,62.4,D
8.8,74.0,4.5,0.1,6.7,5.7,7.7,0,9.05,60.5,C
22.5,84.4,9.1,7.0,6.5,4.1,3.2,1,7.3,42.0,B
17.5,92.9,8.5,1.8,5.7,6.9,4.3,2,3.85,86.5,C
12.3,81.5,2.5,1.2,5.4,8.8,4.8,0,6.2,97.8,D
14.9,79.6,9.3,0.8,6.7,3.9,3.5,3,9.95,95.7,B
29.4,80.7,4.6,4.1,6.7,7.5,4.3,2,8.38,69.8,B
15.1,79.0,6.4,4.6,6.6,9.6,4.3,2,5.48,57.7,D
15.2,64.2,4.2,1.4,5.6,5.5,3.2,0,5.25,87.0,D
17.2,76.7,8.6,0.5,6.4,5.1,4.6,3,7.2,83.8,B
31.8,68.9,7.5,1.6,5.9,9.2,6.8,0,5.88,83.8,B
13.2,67.4,9.9,4.1,6.0,4.7,9.4,1,5.58,95.0,B
7.1,86.7,8.6,1.3,6.6,2.6,2.9,1,10.0,42.0,B
22.1,71.2,4.2,2.0,7.2,5.5,5.6,2,7.12,68.9,C
6.2,77.9,4.0,0.7,5.8,4.4,9.9,3,5.58,76.3,C
25.5,73.9,5.2,3.6,8.5,8.3,6.9,1,7.82,56.9,B
31.2,70.1,7.5,2.5,5.0,9.6,3.1,1,6.42,54.7,C
8.4,79.6,3.9,10.0,6.3,9.1,2.8,1,10.0,89.1,C
11.2,82.2,8.7,3.4,7.2,1.4,9.7,1,7.15,85.4,B
8.4,93.7,8.9,2.5,4.9,7.2,6.9,0,4.2,62.7,C
18.2,87.1,7.3,0.9,8.3,7.3,4.7,2,7.68,52.7,B
22.0,85.3,2.4,2.4,7.0,8.5,8.9,2,6.12,54.0,C
10.1,79.7,5.9,2.6,6.0,2.0,4.2,1,6.3,93.0,B
17.8,64.7,2.5,8.0,6.8,2.7,7.3,2,4.95,53.3,C
20.4,64.5,2.3,0.5,4.9,5.4,8.5,2,7.62,63.3,C
1.3,49.8,2.6,3.0,6.8,4.3,4.6,2,7.1,47.3,F
23.0,61.2,2.7,2.9,7.0,7.7,7.7,2,2.75,87.3,D
12.6,65.9,3.2,6.8,7.5,4.8,6.3,0,6.88,99.3,C
11.3,64.8,6.5,0.6,6.0,4.8,8.4,1,7.43,55.1,D
2.5,77.9,7.4,3.6,7.0,5.4,3.1,3,10.0,67.6,C
9.6,96.6,8.2,1.9,5.6,2.6,3.4,0,4.22,60.9,C
15.6,66.5,9.6,0.0,6.0,7.1,8.9,2,8.5,73.3,B
10.2,77.5,1.8,5.8,6.2,7.8,6.2,1,4.47,68.5,D
17.5,82.7,2.1,2.3,8.4,5.5,5.3,1,5.52,51.0,C
13.8,86.2,8.2,1.2,5.5,3.7,8.6,1,4.8,82.8,B
28.9,75.6,5.4,1.8,7.1,8.0,1.5,1,9.0,68.3,B
13.9,96.6,2.3,1.6,4.1,4.0,6.9,2,7.5,44.0,D
11.5,87.1,2.1,1.4,6.5,4.0,3.1,1,6.78,52.2,C
5.7,85.7,1.8,0.2,4.0,4.3,5.6,3,7.0,87.0,C
19.6,83.1,2.0,2.6,7.2,7.8,3.3,3,4.05,53.5,D
7.1,73.2,5.3,0.3,5.2,6.1,1.1,1,6.62,55.3,C
14.0,65.2,4.1,9.1,4.8,3.3,5.4,2,6.95,91.8,C
19.8,90.5,1.4,5.2,4.9,5.9,9.8,3,5.02,60.8,C
12.7,86.5,1.1,0.3,6.7,7.4,3.8,3,7.88,99.2,B
12.1,80.6,7.9,1.8,7.7,1.9,4.0,3,7.68,82.0,B
19.2,54.3,8.9,1.6,6.6,8.7,8.0,0,6.28,68.4,C
13.0,54.4,4.9,2.4,6.9,1.3,3.1,0,8.48,74.2,C
18.6,81.5,2.3,8.2,5.1,7.8,3.5,3,9.83,57.2,C
21.1,80.8,7.3,1.0,5.2,7.6,2.6,2,8.82,79.6,C
11.3,74.2,7.9,0.9,4.6,5.9,1.8,2,5.05,52.7,D
24.4,73.7,5.1,6.1,5.8,9.7,6.7,3,9.0,60.2,C
3.7,100.0,7.9,5.0,5.0,9.9,1.8,3,10.0,88.3,C
12.5,75.3,8.8,0.1,7.5,3.8,7.5,2,6.02,91.7,B
16.3,68.8,1.4,4.5,5.0,3.1,1.6,0,3.98,50.7,F
8.4,89.8,8.3,0.9,7.4,7.2,2.2,0,10.0,49.7,B
20.2,68.7,5.5,6.4,5.2,4.8,5.7,3,7.38,69.2,C
23.5,93.1,2.9,3.5,7.3,2.8,7.8,2,6.82,54.7,B
6.4,89.0,0.7,3.2,8.0,9.4,1.7,0,9.38,80.1,D
12.0,86.2,6.9,7.2,6.7,2.5,8.3,3,4.0,42.6,B
6.6,70.6,3.9,0.6,9.4,5.0,1.8,1,5.78,86.5,D
10.5,75.4,7.2,0.1,6.9,2.2,5.5,3,8.02,95.9,C
31.3,62.0,7.8,0.7,7.4,9.7,1.1,1,5.75,64.5,C
16.7,83.7,8.1,0.5,6.1,8.4,9.8,3,4.92,76.4,B
26.9,62.6,7.3,1.1,7.1,3.5,4.5,2,9.3,55.5,B
9.5,100.0,0.2,1.1,6.4,9.0,7.8,2,8.4,69.2,C
1.3,82.7,1.1,0.3,6.4,1.4,3.9,2,5.78,72.9,D
19.5,85.8,1.6,0.9,7.9,7.8,6.1,2,4.95,77.7,C
14.5,75.9,2.3,6.4,9.0,5.8,6.3,1,6.32,63.8,C
11.1,85.4,2.6,8.9,9.8,6.6,3.1,3,9.22,57.9,C
11.2,69.7,6.2,4.1,5.5,7.8,1.1,2,8.88,71.1,C
23.3,71.0,2.1,2.8,4.3,9.0,6.4,0,9.1,84.9,C
29.2,68.3,9.9,0.3,6.2,2.5,5.3,0,6.45,86.1,A
13.4,75.1,3.2,1.1,6.9,2.0,7.6,0,7.35,85.8,C
10.4,84.2,5.8,3.9,7.9,8.6,8.8,3,6.3,41.0,C
14.1,77.0,5.6,0.4,8.4,8.0,7.8,0,5.38,53.2,D
13.4,79.5,3.6,1.8,5.4,6.3,6.9,0,5.07,88.6,C
9.5,84.3,2.2,5.9,6.2,1.6,3.3,1,8.65,82.6,C
9.7,83.7,9.1,10.0,7.4,3.7,5.8,3,5.4,43.2,B
9.5,70.8,6.1,1.9,7.0,9.1,5.7,3,6.75,98.0,C
10.4,83.1,4.0,3.0,8.2,7.6,1.2,0,6.4,88.2,D
14.5,78.1,7.7,6.0,8.6,3.3,7.1,3,8.52,65.8,B
17.6,68.7,7.7,1.2,5.2,3.2,6.8,1,4.38,60.8,D
16.1,64.0,0.7,6.4,6.9,4.0,4.2,1,7.55,85.4,C
7.9,86.4,4.1,3.5,5.8,2.5,5.8,2,7.15,54.6,C
26.4,75.1,8.4,2.2,7.5,8.8,7.0,1,4.03,98.1,B
6.2,62.2,6.4,2.7,5.3,9.3,7.9,2,8.18,75.6,D
13.7,66.9,4.9,1.8,9.4,8.5,3.9,0,4.88,55.1,D
7.2,62.4,9.4,0.1,4.9,6.2,6.4,2,5.72,80.3,D
16.7,88.3,6.3,3.3,6.8,1.9,7.0,2,10.0,59.6,B
1.5,58.4,7.4,3.7,4.9,9.2,6.7,0,8.58,69.8,D
21.6,87.3,7.9,1.0,7.4,8.8,7.5,2,7.78,74.8,B
19.0,82.3,5.6,1.4,8.5,2.1,3.0,1,5.85,40.1,B
16.0,53.6,4.8,5.5,7.5,8.7,8.6,0,6.12,58.7,C
13.7,77.1,1.0,3.4,7.3,9.1,4.9,3,8.02,57.7,D
5.0,71.9,6.3,3.0,4.3,6.3,3.6,2,6.8,53.0,D
20.6,78.3,4.1,8.0,8.1,1.8,6.5,1,6.15,52.8,B
11.2,70.9,1.4,1.9,7.9,4.5,9.7,3,6.98,48.9,C
1.3,84.0,0.2,7.6,5.9,5.5,3.0,0,8.02,56.9,F
18.7,100.0,5.3,0.4,5.2,2.8,2.3,0,7.43,65.8,B
6.0,88.3,8.0,6.5,7.8,7.8,8.6,0,5.07,96.7,C
10.3,67.3,6.4,0.1,6.0,4.4,8.3,1,7.57,97.3,C
21.1,98.6,6.6,4.2,4.8,7.0,7.7,3,6.65,48.1,A
14.1,57.6,3.7,1.8,7.0,8.0,5.5,0,4.15,72.4,D
12.4,76.2,6.4,5.0,6.0,9.7,7.7,1,4.4,47.8,D
6.4,63.7,8.0,0.6,5.3,6.5,1.5,1,5.93,50.6,D
15.8,76.3,6.0,3.5,6.4,3.7,6.4,3,6.02,71.5,B
10.2,58.1,0.7,1.6,5.7,6.5,2.6,0,8.5,74.8,F
13.5,87.3,8.4,3.8,7.0,5.5,3.5,0,7.45,90.3,B
15.2,74.2,6.9,0.2,7.2,4.7,5.4,2,7.57,60.2,C
22.8,73.5,5.1,0.8,7.3,5.6,7.1,0,7.15,41.5,C
13.7,78.6,4.0,7.1,7.7,1.8,5.3,3,8.73,55.9,B
20.4,86.5,4.5,10.0,5.9,1.2,4.4,1,7.35,54.6,C
15.1,74.1,4.3,0.7,7.6,4.8,3.1,3,6.98,87.3,B
21.8,79.0,0.8,0.1,4.0,9.7,2.5,0,7.5,87.6,D
7.1,92.2,9.9,2.7,8.0,7.7,2.0,1,8.92,96.7,A
17.3,84.4,9.4,8.0,5.9,6.2,7.3,3,4.8,52.6,B
12.0,70.6,1.4,10.0,6.5,8.0,8.1,0,6.32,84.1,C
6.8,76.2,3.1,2.2,6.4,2.9,1.2,0,4.9,69.0,F
2.7,84.1,4.7,10.0,5.4,5.1,5.2,0,7.5,88.1,D
18.7,83.8,4.6,4.9,6.2,3.3,7.2,2,6.38,64.8,B
5.6,69.2,4.6,0.5,4.2,2.6,8.6,2,7.7,65.1,D
8.1,57.8,3.6,7.5,5.5,4.2,4.8,2,8.1,45.0,C
6.0,76.4,2.6,1.4,6.0,6.2,7.6,1,9.43,91.9,B
13.8,73.2,9.8,1.3,5.7,4.8,1.1,3,6.05,46.2,B
25.6,75.3,4.6,2.2,6.5,6.6,1.9,1,7.62,79.5,C
16.1,57.1,9.1,0.6,5.5,3.9,9.1,1,7.57,42.0,C
9.2,88.0,6.0,5.5,4.8,3.5,6.2,0,6.92,89.8,B
19.5,69.6,6.4,2.4,6.2,1.4,7.8,0,3.92,92.6,A
27.8,69.6,8.2,1.6,4.0,3.5,5.2,1,6.57,46.8,B
21.3,79.7,0.6,0.2,7.1,6.5,5.9,3,7.18,66.4,C
11.6,73.0,0.5,2.6,4.9,5.4,7.0,2,3.6,84.3,D
16.1,72.7,9.4,6.6,6.9,4.7,1.1,1,7.5,50.5,C
22.2,67.2,7.5,0.0,5.9,6.2,8.8,1,5.98,75.2,C
19.9,100.0,0.4,0.3,5.4,5.4,8.2,3,5.78,93.3,B
9.4,78.2,9.6,0.7,7.3,4.1,8.0,3,8.05,91.6,A
12.6,98.6,4.1,0.5,4.9,2.0,9.3,1,4.53,64.4,C
13.8,96.3,4.7,0.9,7.4,7.0,4.3,0,6.32,85.8,C
3.1,54.2,6.1,0.2,5.2,7.2,8.0,0,5.22,41.7,F
3.4,78.4,4.6,2.9,4.9,3.3,2.9,1,7.88,86.3,C
13.6,90.5,2.3,2.2,4.0,9.0,8.8,0,6.95,64.6,C
3.5,73.9,9.5,1.9,4.6,1.7,6.0,3,6.3,80.7,C
4.1,81.8,2.3,3.2,4.0,1.5,5.4,2,6.18,92.5,C
15.4,95.4,9.0,2.4,7.3,8.8,5.9,3,5.22,48.7,B
15.7,61.7,1.7,0.8,8.0,1.1,7.1,2,6.1,45.5,C
9.7,86.1,3.3,4.6,6.2,6.6,4.0,1,7.55,40.5,C
13.8,76.0,8.0,5.3,6.3,6.0,3.7,1,7.28,87.8,B
13.8,88.6,1.5,4.5,8.0,2.0,7.6,2,7.25,80.5,B
19.9,57.6,3.9,5.7,6.4,9.3,2.0,0,7.6,75.1,C
6.6,81.8,1.1,2.5,5.3,6.3,9.1,1,9.25,58.6,D
20.9,75.5,3.4,1.5,5.1,7.8,7.0,2,3.75,95.1,C
26.7,100.0,6.5,1.4,7.4,1.7,8.3,0,8.18,76.5,A
29.1,73.6,9.4,1.6,6.9,8.7,3.0,2,7.1,59.5,B
24.4,76.1,1.8,4.1,6.2,8.0,8.0,1,3.0,94.9,C
2.8,72.4,9.5,10.0,7.4,3.1,9.1,1,5.15,80.5,B
9.7,92.2,7.8,3.9,5.6,1.4,2.2,3,4.95,49.9,B
17.5,93.6,5.4,2.3,5.4,8.7,5.2,2,6.4,50.5,C
8.7,79.9,2.2,0.4,7.8,1.2,5.6,0,3.3,63.6,C
25.5,76.3,3.4,1.3,7.0,3.6,9.6,1,8.07,92.6,B
3.7,84.9,2.9,10.0,5.0,5.5,1.9,3,9.8,44.5,C
28.9,79.4,2.9,0.2,6.1,7.6,3.5,3,5.15,66.2,C
17.9,73.6,2.3,7.0,6.6,6.4,1.6,0,6.15,84.0,C
12.8,53.7,2.0,0.0,6.4,1.1,1.1,1,7.78,57.3,D
12.4,84.2,2.6,3.1,6.4,5.3,6.9,3,6.98,40.8,B
18.0,77.1,4.1,1.3,6.9,9.6,8.3,0,6.78,61.0,C
3.0,69.7,7.8,2.1,5.2,3.4,1.8,0,8.12,51.5,D
16.3,72.1,3.5,3.1,8.0,4.9,6.2,2,6.52,59.3,C
17.3,60.3,1.3,4.8,8.4,9.7,6.5,2,10.0,89.8,D
17.5,65.9,5.7,0.6,7.4,7.6,8.6,1,5.82,96.0,B
7.3,65.5,8.2,3.9,8.3,8.2,7.8,3,5.82,80.6,C
10.5,83.4,9.9,0.3,7.6,3.8,4.1,3,5.07,93.6,C
14.1,68.6,8.6,2.6,6.3,6.5,4.0,2,6.5,70.8,C
20.8,89.6,1.8,8.9,5.2,7.1,2.7,1,7.25,43.0,C
16.7,85.6,9.1,2.0,5.8,5.8,1.1,3,6.62,66.6,C
12.3,100.0,6.2,0.1,7.1,1.7,6.8,0,6.22,57.9,B
12.5,58.3,4.7,4.5,8.8,3.0,4.6,0,5.65,41.2,D
16.6,73.2,9.8,3.4,8.1,7.7,2.7,0,8.15,84.8,C
24.3,79.1,6.3,7.4,5.7,5.9,3.3,0,9.57,40.9,B
2.3,53.0,8.1,1.8,6.7,1.0,9.5,2,8.07,89.0,C
20.4,67.2,1.2,2.1,7.4,5.8,7.1,1,8.2,90.7,B
24.5,84.5,7.7,3.8,6.4,5.4,5.0,0,4.22,94.3,B
14.2,65.8,8.7,4.5,8.3,2.3,6.4,0,7.95,70.8,B
12.4,79.7,9.4,10.0,8.3,7.0,4.7,3,4.85,46.0,C
19.3,88.5,1.4,0.8,6.6,9.3,1.4,2,8.88,63.0,C
20.8,47.0,5.7,7.6,6.9,9.3,3.1,3,5.72,95.7,D
20.3,76.0,6.3,3.8,5.3,6.8,2.1,3,8.62,92.8,C
9.2,78.8,4.5,5.3,6.8,2.9,4.7,3,7.82,95.3,A
12.4,85.0,9.8,2.3,4.0,5.0,6.3,0,7.68,90.5,C
13.7,71.1,2.6,0.6,6.9,8.6,7.1,1,8.92,83.0,C
23.1,94.3,4.9,2.0,6.1,4.9,3.1,2,6.65,74.0,B
17.9,73.2,3.3,3.1,8.4,7.3,3.3,0,6.98,87.1,C
17.6,94.3,6.0,2.2,7.5,2.1,5.3,2,6.52,72.2,A
14.7,72.8,8.6,1.0,8.2,4.5,8.3,0,8.32,40.2,B
27.0,83.1,3.4,1.8,6.1,6.6,8.5,1,3.9,69.0,C
4.1,56.6,2.9,0.7,6.0,1.4,6.3,1,5.6,50.6,F
7.2,90.0,6.7,0.1,6.2,5.8,2.0,2,6.32,96.1,B
14.2,73.1,8.8,1.1,4.7,7.6,4.1,3,4.72,48.9,D
20.6,94.3,6.7,2.1,7.6,6.5,6.9,0,7.55,76.8,B
18.1,99.0,7.6,0.0,6.4,4.4,4.1,2,10.0,50.4,B
5.2,100.0,6.4,0.6,6.0,9.5,9.0,3,6.7,45.1,C
24.1,77.4,7.4,4.6,5.2,9.4,8.6,1,7.12,48.4,C
11.2,75.0,8.3,0.4,6.9,3.9,8.8,0,8.12,75.9,B
24.7,59.7,9.5,2.7,6.0,3.8,8.2,1,8.5,96.7,B
15.2,80.4,5.1,5.2,6.8,1.0,3.8,0,6.9,95.8,C
9.6,98.0,2.0,7.3,5.7,8.3,2.2,3,8.98,47.9,C
27.0,80.6,1.0,1.8,7.3,7.7,7.5,0,7.25,58.5,B
20.9,60.0,9.2,1.7,8.6,1.7,7.8,3,5.1,86.1,A
11.0,80.6,4.3,0.1,4.0,5.7,7.6,0,6.42,40.0,D
14.1,64.4,5.9,1.1,7.0,10.0,3.3,2,7.75,43.7,D
6.9,98.0,4.4,2.3,7.2,2.4,3.3,1,6.42,49.4,C
5.5,80.4,0.7,5.6,4.0,7.1,9.6,0,6.02,45.6,D
16.7,90.7,5.1,4.7,5.0,5.0,9.3,0,7.18,79.5,B
28.3,92.5,2.0,4.6,5.9,3.6,1.4,1,5.68,67.7,B
14.7,87.1,4.8,2.8,5.6,1.8,6.4,0,8.05,72.9,B
17.7,77.9,6.2,0.9,4.0,6.4,4.2,1,8.55,83.1,C
9.7,78.0,0.7,2.7,5.9,8.5,2.8,3,4.75,83.2,D
5.2,72.4,3.2,0.8,6.4,1.0,8.5,2,7.75,76.0,C
8.6,72.0,6.5,1.2,4.3,1.6,2.3,2,7.22,57.4,D
29.2,64.8,5.3,0.2,7.2,4.2,6.8,1,8.48,54.0,C
5.5,61.0,2.9,0.8,7.0,7.5,3.0,2,10.0,40.5,D
10.8,67.9,1.8,2.7,5.5,3.2,7.1,1,9.3,76.7,C
13.5,85.2,5.4,2.0,8.2,6.1,7.4,2,6.02,49.2,C
25.2,78.1,8.1,0.9,8.1,6.0,4.5,0,5.65,83.1,B
23.8,76.9,0.5,2.9,7.2,3.6,9.4,0,7.88,57.1,B
4.2,97.2,8.7,1.3,6.4,5.0,5.2,2,8.73,71.3,B
11.8,60.3,4.1,0.6,5.0,9.8,2.3,3,4.5,62.9,F
26.1,74.1,9.6,8.8,6.7,7.4,5.7,2,8.25,92.7,B
13.4,93.1,3.3,0.2,7.3,8.4,2.3,0,9.15,89.0,C
9.3,100.0,4.3,1.4,8.4,5.3,4.3,2,5.18,61.2,C
17.4,75.1,3.9,1.4,4.6,6.9,4.6,0,4.75,58.7,C
23.0,77.3,2.4,3.4,8.0,7.5,5.2,3,7.48,55.2,C
11.8,89.9,6.0,2.9,7.7,6.4,4.2,3,6.95,41.2,C
9.3,59.5,3.1,1.9,7.5,3.2,1.0,2,6.9,47.5,D
24.9,71.3,0.3,2.7,6.9,1.1,4.9,0,5.5,40.2,D
11.1,83.5,7.6,1.8,8.0,4.3,8.4,3,9.88,45.0,B
10.2,71.1,2.6,2.0,6.1,8.5,5.8,1,5.18,99.1,C
14.5,82.4,4.5,2.5,4.9,2.2,5.1,2,7.6,86.6,C
9.3,77.2,8.4,3.7,6.9,6.4,9.5,1,6.62,91.9,C
3.3,78.3,6.0,2.6,6.4,5.3,8.7,2,8.73,46.9,B
21.4,72.0,8.9,8.2,5.1,9.3,8.4,0,7.85,82.9,B
10.5,78.2,9.8,0.4,7.9,4.7,4.0,0,10.0,79.7,B
14.5,78.7,6.4,0.9,6.5,5.7,9.8,1,3.6,63.0,C
4.7,82.7,3.8,1.0,6.2,9.4,2.8,0,8.18,95.2,C
12.7,70.1,1.9,0.8,7.4,1.5,9.9,0,7.1,82.9,B
19.9,100.0,9.8,3.4,5.7,9.1,8.6,0,8.38,62.6,B
23.8,61.7,9.4,9.5,8.7,5.5,5.9,1,6.5,51.4,A
14.3,61.6,6.5,0.8,7.2,3.4,8.6,0,6.82,95.7,B
12.0,86.1,2.4,1.4,6.3,7.6,3.7,3,6.0,51.8,C
14.6,100.0,6.0,1.4,5.3,9.4,9.6,2,5.9,69.5,C
21.3,84.8,9.2,0.9,5.2,9.4,4.5,3,7.68,51.6,C
13.1,95.2,3.3,10.0,6.2,1.4,1.6,1,7.98,87.7,B
3.4,52.5,5.8,3.9,6.1,7.3,3.4,1,5.35,47.3,D
12.9,73.8,1.1,1.0,7.6,2.6,5.4,0,6.8,76.7,C
11.4,79.2,8.0,0.0,4.9,7.3,3.4,3,6.2,98.0,C
10.9,90.3,9.7,4.2,6.8,6.4,2.3,1,7.25,72.3,C
7.2,51.4,3.5,2.7,5.9,5.8,6.9,2,5.35,55.4,D
11.9,77.7,8.2,1.0,5.7,8.6,7.3,1,7.5,49.1,C
6.3,73.1,8.6,0.6,4.1,4.1,5.3,3,8.35,55.4,D
7.6,55.4,0.1,0.7,7.5,4.7,2.8,2,9.5,91.4,C
16.2,67.4,1.3,2.0,5.4,1.9,3.4,2,7.9,97.8,C
5.0,80.9,2.0,0.3,7.4,9.2,1.5,0,6.82,41.3,F
9.5,86.9,4.5,3.3,6.1,3.2,5.5,2,6.85,93.6,C
27.7,68.9,6.8,0.8,4.8,7.6,5.1,0,6.35,52.2,B
6.8,67.5,2.5,4.3,8.9,2.6,9.4,0,7.55,65.5,C
18.3,84.3,1.1,10.0,6.1,1.0,6.9,1,7.65,46.4,C
25.3,82.5,7.3,3.2,8.3,5.1,4.4,1,5.32,66.9,B
22.6,69.8,6.6,0.4,7.3,2.0,1.3,0,7.3,61.7,B
11.2,81.8,2.5,1.8,5.6,4.2,2.3,3,9.32,49.1,C
9.0,71.4,1.4,4.5,5.3,9.9,5.9,0,8.88,53.5,D
17.7,75.6,7.5,0.3,4.5,5.6,2.3,3,9.32,54.2,C
7.3,92.0,3.6,0.2,4.9,4.0,8.4,2,5.6,80.8,C
14.5,100.0,4.5,7.8,8.8,7.8,7.9,2,6.3,69.2,C
11.1,70.3,2.6,1.8,5.6,5.6,3.8,2,7.18,87.2,C
10.8,64.3,5.2,0.9,6.8,3.3,8.5,0,5.68,90.6,D
19.3,50.1,5.0,3.9,4.3,7.0,3.0,3,8.15,89.7,D
27.0,76.9,5.4,4.7,5.7,2.1,5.0,0,5.4,86.7,C
2.6,76.8,9.4,5.2,7.7,9.1,7.1,2,5.95,87.5,D
16.4,77.5,7.2,1.1,5.9,5.2,3.0,1,5.7,42.5,B
8.4,93.3,7.6,2.7,7.5,4.3,3.2,2,5.78,53.4,C
5.7,76.1,7.0,9.4,5.5,2.5,2.1,2,7.75,98.3,C
14.6,86.2,0.5,5.1,5.6,6.4,9.6,1,6.92,92.8,C
3.4,84.3,3.2,6.3,6.8,4.6,3.8,3,2.65,94.8,C
3.7,62.8,2.4,0.2,7.4,1.7,9.2,2,6.95,81.9,C
10.4,67.7,5.9,0.1,5.2,4.7,2.7,3,7.12,92.1,C
19.8,87.3,10.0,4.6,7.4,2.3,3.9,1,5.42,87.3,B
17.4,93.4,6.3,9.6,6.1,3.1,5.9,1,8.58,56.1,C
25.5,86.0,4.3,0.2,6.9,5.2,2.2,1,6.38,62.4,C
3.5,79.7,0.7,0.3,7.9,9.1,8.9,0,4.2,78.6,D
13.3,88.8,8.0,0.4,5.4,2.7,7.1,3,8.73,76.9,C
14.5,72.3,1.6,0.2,7.5,6.2,1.8,0,8.73,76.8,C
7.9,75.5,5.9,0.1,5.4,6.1,3.8,1,7.12,75.3,C
25.5,74.8,7.8,0.9,5.8,2.2,3.0,2,8.5,81.3,A
19.1,83.3,5.4,1.1,6.7,3.8,6.0,0,5.22,93.0,B
5.1,82.9,8.3,5.0,7.9,9.4,4.5,2,5.62,97.9,C
31.9,70.0,9.9,1.7,6.5,9.3,7.5,0,5.55,99.7,B
6.0,65.9,7.3,3.4,5.6,5.3,9.5,3,8.05,51.4,C
11.0,96.1,5.5,0.0,6.6,5.5,6.4,2,5.75,56.4,C
5.9,91.4,5.1,1.4,5.9,8.9,4.3,0,7.02,52.5,C
2.9,87.7,8.4,5.9,5.4,3.4,6.9,1,7.9,93.2,C
13.5,92.5,3.4,10.0,4.6,9.1,6.1,1,7.2,54.6,C
3.3,69.1,1.1,0.3,8.4,2.1,1.3,3,10.0,47.6,C
14.1,74.8,6.3,5.6,8.6,8.6,3.9,3,10.0,44.3,C
10.0,66.5,7.6,0.2,8.4,4.5,3.1,0,5.72,67.5,C
5.0,83.3,8.1,6.3,5.7,9.3,5.6,1,5.58,97.7,B
13.5,83.0,1.3,0.2,6.2,6.2,9.5,2,6.42,96.8,B
4.8,75.3,4.6,6.9,7.3,1.4,8.1,0,3.75,66.8,C
24.3,84.3,3.3,2.7,7.4,7.0,1.2,0,4.88,55.0,C
18.4,93.3,1.5,0.1,4.6,1.3,3.4,1,7.25,67.3,D
21.8,77.8,4.8,1.6,5.0,5.8,3.1,3,7.28,96.0,C
20.4,76.3,5.8,1.8,7.9,1.7,6.4,2,5.78,75.7,B
15.5,60.8,6.2,1.6,9.1,2.3,1.8,3,5.72,90.8,C
14.1,64.1,5.5,2.0,6.0,3.8,5.7,0,4.95,55.9,D
0.6,60.4,4.2,1.2,6.1,5.8,7.5,0,5.93,41.1,D
19.6,80.2,0.8,0.5,6.7,2.2,2.0,1,8.45,55.1,C
24.7,87.6,5.1,3.1,5.9,2.2,9.4,3,8.77,97.3,A
14.4,80.9,4.2,2.4,7.2,2.4,3.0,0,5.8,94.9,C
29.5,55.5,9.5,6.6,8.8,6.9,9.3,0,8.88,64.6,A
13.7,87.1,10.0,0.2,4.6,8.0,2.2,3,7.02,92.4,C
15.9,73.1,8.9,2.4,4.5,9.4,9.3,1,10.0,53.8,C
5.7,59.2,1.5,0.8,6.9,3.3,5.5,1,5.95,72.2,D
9.7,78.3,5.2,2.2,8.1,3.9,3.9,2,6.32,75.3,C
4.4,67.2,10.0,10.0,5.2,2.7,2.9,2,5.22,70.2,C
6.4,79.2,5.9,6.8,7.7,9.5,7.5,2,6.78,76.9,D
11.8,79.9,8.7,1.6,5.5,8.2,8.2,3,6.8,81.5,C
31.7,73.2,1.5,2.2,6.4,6.2,2.3,2,6.0,95.2,B
8.0,59.1,1.5,1.3,5.0,1.3,5.5,2,7.18,41.7,D
8.5,64.2,1.6,2.0,5.5,1.8,8.1,3,3.18,40.1,D
8.0,75.9,5.8,1.9,5.8,2.6,3.7,2,5.4,89.4,C
15.3,72.6,8.2,0.7,6.6,3.6,2.6,1,7.68,85.3,B
7.5,66.2,8.7,4.1,5.7,4.1,7.9,0,4.77,53.1,C
20.7,77.9,9.0,0.2,7.7,9.2,4.7,1,7.7,87.8,C
3.9,77.6,7.8,3.2,4.7,4.9,2.1,1,8.3,86.2,D
9.1,49.2,3.7,5.3,5.8,7.1,9.4,0,4.45,47.4,D
16.6,64.1,6.4,2.2,6.6,1.3,4.6,1,7.43,56.9,B
15.7,71.1,7.9,4.1,7.1,3.1,3.9,0,5.52,52.5,C
15.8,97.3,10.0,3.4,7.7,6.6,9.9,1,4.0,45.8,B
26.3,55.9,6.7,2.4,6.9,9.3,1.3,3,4.92,72.2,C
22.7,69.7,8.1,1.6,6.3,5.4,3.4,3,9.38,94.4,B
11.0,80.5,8.4,7.1,6.1,5.9,7.3,2,8.15,78.8,B
